STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/28/2000,,,,,0,0,0,69,30,35
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/29/2000,,,,,0,0,0,76,35,44
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/30/2000,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/1/2000,,,,,0,0,0,71,38,47
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/2/2000,,,,,0.11,0,0,48,38,42
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/3/2000,,,,,0,0,0,61,28,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/4/2000,,,,,0,0,0,58,25,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/5/2000,,,,,0,0,0,56,21,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/6/2000,,,,,0,0,0,51,18,37
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/7/2000,,,,,0,0,0,62,14,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/8/2000,,,,,0,0,0,64,28,64
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/9/2000,,,,,0,0,0,65,23,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/10/2000,,,,,0,0,0,71,38,48
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/11/2000,,,,,0.64,0,0,63,31,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/12/2000,,,,,0.24,0,0,42,30,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/13/2000,,,,,0.43,0,0,44,31,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/14/2000,,,,,,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/15/2000,,,,,,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/16/2000,,,,,0.56,0,0,50,29,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/17/2000,,,,,0,0,0,56,29,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/18/2000,,,,,0,0,0,59,29,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/19/2000,,,,,0,0,0,63,31,37
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/20/2000,,,,,0,0,0,53,30,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/21/2000,,,,,0,0,0,62,32,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/22/2000,,,,,0.04,0,0,49,26,48
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/23/2000,,,,,0,0,0,48,22,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/24/2000,,,,,0,0,0,56,25,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/25/2000,,,,,0.06,0,0,46,36,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/26/2000,,,,,0,0,0,47,27,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/27/2000,,,,,0,0,0,55,28,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/28/2000,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/29/2000,,,,,0,0,0,53,31,46
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/30/2000,,,,,0.03,0,0,47,33,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/31/2000,,,,,0,0,0,44,31,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/1/2000,,,,,0,0,0,46,25,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/2/2000,,,,,0,0,0,38,14,18
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/3/2000,,,,,0,0,0,35,12,17
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/4/2000,,,,,,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/5/2000,,,,,0.33,0,0,46,15,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/6/2000,,,,,0.07,,,31,17,20
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/7/2000,,,,,0,0,,31,1,6
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/8/2000,,,,,0,0,,28,3,12
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/9/2000,,,,,0.09,,,29,3,19
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/10/2000,,,,,0.01,,,26,2,9
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/11/2000,,,,,0,0,,18,-4,17
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/12/2000,,,,,0.05,,,23,8,15
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/13/2000,,,,,0,0,,16,4,10
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/14/2000,,,,,0,0,,21,-3,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/15/2000,,,,,0.08,,,24,12,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/16/2000,,,,,0.1,,,23,8,9
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/17/2000,,,,,0.06,,,22,5,15
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/18/2000,,,,,0,0,,21,-3,15
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/19/2000,,,,,0,0,,20,-4,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/20/2000,,,,,0,0,,23,-1,5
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/21/2000,,,,,0,0,,31,4,11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/22/2000,,,,,0,0,,40,11,14
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/23/2000,,,,,0,0,,40,3,5
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/24/2000,,,,,0.06,,,28,5,18
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/25/2000,,,,,,0,,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/26/2000,,,,,0.13,,,29,15,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/27/2000,,,,,0.1,,,31,25,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/28/2000,,,,,0,0,,33,5,6
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/29/2000,,,,,0,0,,25,0,6
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/30/2000,,,,,0.28,0,,41,6,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/1/2000,,,,,0,0,0,30,4,5
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/2/2000,,,,,0,0,0,28,1,6
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/3/2000,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/4/2000,,,,,0,0,0,33,2,7
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/5/2000,,,,,0,0,0,35,8,24
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/6/2000,,,,,0,0,0,29,1,9
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/7/2000,,,,,0,0,0,29,7,10
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/8/2000,,,,,0,0,0,35,8,15
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/9/2000,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/10/2000,,,,,0,0,0,33,12,24
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/11/2000,,,,,0.21,0.2,0,27,3,4
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/12/2000,,,,,0,0,0,16,-2,2
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/13/2000,,,,,0.1,,0,17,2,17
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/14/2000,,,,,0.22,,0,28,17,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/15/2000,,,,,0.12,,0,29,22,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/16/2000,,,,,0,0,0,23,-6,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/17/2000,,,,,0.75,,0,28,16,20
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/18/2000,,,,,0,0,0,22,15,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/19/2000,,,,,0,0,0,18,-3,9
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/20/2000,,,,,0,0,0,22,-3,3
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/21/2000,,,,,0,0,0,19,-6,6
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/22/2000,,,,,0.12,,0,29,6,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/23/2000,,,,,0,0,0,31,22,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/24/2000,,,,,0.16,,0,30,20,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/25/2000,,,,,0,0,0,30,11,15
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/26/2000,,,,,0,0,0,17,-8,-4
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/27/2000,,,,,0,0,0,22,-5,11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/28/2000,,,,,0,0,0,26,1,7
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/29/2000,,,,,0,0,0,20,-5,4
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/30/2000,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/31/2000,,,,,0,0,0,29,-5,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/1/2001,,,,,0,0,0,29,-5,18
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/2/2001,,,,,0,0,0,20,-7,19
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/3/2001,,,,,0,0,0,23,6,11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/4/2001,,,,,0,0,0,31,6,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/5/2001,,,,,0,0,0,34,12,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/6/2001,,,,,0,0,0,35,11,11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/7/2001,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/8/2001,,,,,0,0,0,26,-6,3
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/9/2001,,,,,0,0,0,28,7,11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/10/2001,,,,,0,0,0,36,10,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/11/2001,,,,,0,0,0,31,4,17
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/12/2001,,,,,0,0,0,35,4,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/13/2001,,,,,0.08,0,0,31,4,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/14/2001,,,,,0.13,,0,24,17,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/15/2001,,,,,0,0,0,22,8,10
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/16/2001,,,,,0,0,0,19,-17,-11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/17/2001,,,,,0,0,0,16,-20,-13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/18/2001,,,,,0,0,0,7,-5,5
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/19/2001,,,,,0,0,0,15,10,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/20/2001,,,,,0.31,,0,25,9,19
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/21/2001,,,,,0,0,0,22,-3,8
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/22/2001,,,,,0,0,0,22,4,7
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/23/2001,,,,,0,0,0,24,4,11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/24/2001,,,,,0,0,0,32,7,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/25/2001,,,,,0,0,0,36,12,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/26/2001,,,,,0.28,,0,29,4,4
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/27/2001,,,,,0,0,0,33,-2,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/28/2001,,,,,0,0,0,32,-7,-1
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/29/2001,,,,,0,0,0,13,-22,-18
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/30/2001,,,,,0,0,0,12,-12,-8
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/31/2001,,,,,0,0,0,11,-8,8
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/1/2001,,,,,0.18,,1,14,6,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/2/2001,,,,,0,0,,23,14,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/3/2001,,,,,,0,,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/4/2001,,,,,0.22,,0,31,13,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/5/2001,,,,,0,0,,38,25,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/6/2001,,,,,0,0,,40,8,11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/7/2001,,,,,0.11,,0,26,6,7
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/8/2001,,,,,0,0,,17,-20,-16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/9/2001,,,,,0,0,,11,-17,-15
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/10/2001,,,,,0,0,,18,10,14
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/11/2001,,,,,0,0,,32,10,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/12/2001,,,,,0.11,,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/13/2001,,,,,0.12,0,0,31,11,14
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/14/2001,,,,,0,0,,26,-10,-8
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/15/2001,,,,,0,0,,16,-11,12
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/16/2001,,,,,0,0,,27,12,23
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/17/2001,,,,,0,0,,38,10,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/18/2001,,,,,0,0,,39,14,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/19/2001,,,,,,0,,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/20/2001,,,,,0.15,0,,39,19,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/21/2001,,,,,0.24,0,,36,26,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/22/2001,,,,,0.05,0,,38,24,24
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/23/2001,,,,,0,0,,42,22,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/24/2001,,,,,0,0,,38,22,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/25/2001,,,,,,0,,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/26/2001,,,,,0.18,,0,34,8,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/27/2001,,,,,0,0,,29,-8,-3
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/28/2001,,,,,0,0,,28,-6,1
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/1/2001,,,,,0,0,0,31,-4,3
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/2/2001,,,,,0,0,0,29,-2,9
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/3/2001,,,,,0,0,0,35,9,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/4/2001,,,,,0.17,0,0,39,3,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/5/2001,,,,,0,0,0,36,21,35
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/6/2001,,,,,0,0,0,46,17,18
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/7/2001,,,,,0,0,0,49,15,18
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/8/2001,,,,,0,0,0,45,17,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/9/2001,,,,,0,0,0,45,19,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/10/2001,,,,,0,0,0,47,15,17
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/11/2001,,,,,0,0,0,41,16,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/12/2001,,,,,0,0,0,31,21,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/13/2001,,,,,0,0,0,33,22,24
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/14/2001,,,,,0.13,0,0,40,20,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/15/2001,,,,,0,0,0,35,13,20
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/16/2001,,,,,0,0,0,34,17,19
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/17/2001,,,,,0,0,0,39,13,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/18/2001,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/19/2001,,,,,0,0,0,38,25,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/20/2001,,,,,0.08,0,0,47,35,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/21/2001,,,,,0,0,0,48,34,37
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/22/2001,,,,,0,0,0,48,26,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/23/2001,,,,,0,0,0,49,28,35
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/24/2001,,,,,0,0,0,48,29,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/25/2001,,,,,0,0,0,50,31,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/26/2001,,,,,0.14,0,0,42,30,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/27/2001,,,,,0,0,0,41,18,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/28/2001,,,,,0.27,0,0,38,26,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/29/2001,,,,,0.07,0,0,47,24,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/30/2001,,,,,0,0,0,45,29,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/31/2001,,,,,0,0,0,42,17,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/1/2001,,,,,0,0,0,44,26,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/2/2001,,,,,0,0,0,49,31,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/3/2001,,,,,0.37,0,0,49,24,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/4/2001,,,,,0.12,0,0,31,25,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/5/2001,,,,,0,0,0,39,29,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/6/2001,,,,,0,0,0,46,30,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/7/2001,,,,,0,0,0,48,30,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/8/2001,,,,,0,0,0,43,25,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/9/2001,,,,,0,0,0,36,17,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/10/2001,,,,,0,0,0,32,14,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/11/2001,,,,,0,0,0,38,16,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/12/2001,,,,,0,0,0,39,24,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/13/2001,,,,,0.15,0,0,37,21,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/14/2001,,,,,0,0,0,33,24,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/15/2001,,,,,0.28,0,0,36,16,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/16/2001,,,,,0,0,0,49,26,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/17/2001,,,,,0,0,0,59,28,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/18/2001,,,,,0,0,0,69,28,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/19/2001,,,,,0.18,0,0,66,36,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/20/2001,,,,,0,0,0,53,31,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/21/2001,,,,,0,0,0,55,29,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/22/2001,,,,,0,0,0,49,27,47
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/23/2001,,,,,0,0,0,49,24,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/24/2001,,,,,0,0,0,52,30,41
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/25/2001,,,,,0,0,0,60,28,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/26/2001,,,,,0,0,0,68,32,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/27/2001,,,,,0,0,0,72,36,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/28/2001,,,,,0,0,0,72,38,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/29/2001,,,,,0,0,0,72,35,50
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/30/2001,,,,,0,0,0,70,44,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/1/2001,,,,,0,0,0,59,37,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/2/2001,,,,,0,0,0,50,17,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/3/2001,,,,,0,0,0,47,26,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/4/2001,,,,,0,0,0,51,20,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/5/2001,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/6/2001,,,,,0,0,0,65,22,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/7/2001,,,,,0,0,0,52,22,34
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/8/2001,,,,,0,0,0,63,34,43
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/9/2001,,,,,0,0,0,73,43,46
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/10/2001,,,,,0,0,0,71,36,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/11/2001,,,,,0,0,0,66,30,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/12/2001,,,,,0,0,0,73,30,65
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/13/2001,,,,,0,0,0,82,42,66
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/14/2001,,,,,0,0,0,78,48,56
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/15/2001,,,,,0,0,0,73,46,48
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/16/2001,,,,,0.05,0,0,61,46,49
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/17/2001,,,,,0,0,0,60,29,41
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/18/2001,,,,,0,0,0,67,38,50
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/19/2001,,,,,0,0,0,67,35,48
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/20/2001,,,,,0,0,0,67,33,51
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/21/2001,,,,,0,0,0,52,20,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/22/2001,,,,,0,0,0,60,29,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/23/2001,,,,,0,0,0,71,30,50
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/24/2001,,,,,0,0,0,78,40,49
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/25/2001,,,,,0,0,0,82,47,60
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/26/2001,,,,,0,0,0,83,39,69
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/27/2001,,,,,0.06,0,0,69,49,62
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/28/2001,,,,,0.07,0,0,76,39,48
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/29/2001,,,,,0,0,0,72,44,57
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/30/2001,,,,,0,0,0,64,31,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/31/2001,,,,,0,0,0,63,37,47
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/1/2001,,,,,0,0,0,71,42,51
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/2/2001,,,,,,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/3/2001,,,,,0.06,0,0,79,39,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/4/2001,,,,,0.14,0,0,48,32,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/5/2001,,,,,0,0,0,46,31,37
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/6/2001,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/7/2001,,,,,0,0,0,70,35,69
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/8/2001,,,,,0,0,0,73,35,47
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/9/2001,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/10/2001,,,,,0,0,0,80,40,68
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/11/2001,,,,,0,0,0,65,48,54
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/12/2001,,,,,0.15,0,0,69,44,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/13/2001,,,,,0.16,0,0,52,29,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/14/2001,,,,,0.13,0,0,39,30,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/15/2001,,,,,0,0,0,59,37,43
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/16/2001,,,,,0,0,0,70,35,68
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/17/2001,,,,,0,0,0,76,35,66
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/18/2001,,,,,0,0,0,72,40,46
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/19/2001,,,,,0,0,0,62,34,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/20/2001,,,,,0,0,0,70,36,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/21/2001,,,,,0,0,0,76,40,46
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/22/2001,,,,,0,0,0,81,45,51
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/23/2001,,,,,0,0,0,84,51,75
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/24/2001,,,,,0,0,0,84,51,74
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/25/2001,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/26/2001,,,,,0,0,0,79,45,57
